"spygen_code","nb","Dicentrarchus labrax","Chromis chromis","Sciaena umbra","Sphyraena viridensis","Acanthurus coeruleus","Epigonus constanciae","Epigonus denticulatus","Polyprion americanus","Anguilla anguilla","Ariosoma balearicum","Conger conger","Enchelycore anatina","Muraena helena","Nemichthys scolopaceus","Facciolella oxyrhynchus","Dalophis imberbis","Echelus myrus","Ophichthus rufus","Ophisurus macrorhynchos","Argentina sphyraena","Nansenia boreacrassicauda","Atherina boyeri","Aulopus filamentosus","Chlorophthalmus agassizi","Arctozenus risso","Synodus saurus","Belone belone","Cololabis saira","Aidablennius sphynx","Blennius ocellaris","Lipophrys trigloides","Microlipophrys canevae","Parablennius gattorugine","Parablennius pilicornis","Parablennius rouxi","Salaria pavo","Scartella cristata","Lepadogaster candolii","Lepadogaster lepadogaster","Tripterygion delaisi","Tripterygion melanurus","Tripterygion tripteronotum","Capros aper","Naucrates ductor","Seriola dumerili","Seriola lalandi","Trachinotus ovatus","Trachurus picturatus","Coryphaena hippurus","Alosa fallax","Sardina pilchardus","Sardinella aurita","Sprattus sprattus","Encrasicholina punctifer","Engraulis encrasicolus","Cyprinus carpio","Gadiculus argenteus","Merlangius merlangus","Micromesistius poutassou","Gaidropsarus mediterraneus","Coelorinchus caelorhincus","Hymenocephalus italicus","Merluccius merluccius","Aphia minuta","Buenia affinis","Corcyrogobius liechtensteini","Crystallogobius linearis","Deltentosteus collonianus","Deltentosteus quadrimaculatus","Gammogobius steinitzi","Gobius ater","Gobius bucchichi","Gobius cobitis","Gobius cruentatus","Gobius geniporus","Gobius niger","Gobius paganellus","Gobius xanthocephalus","Pomatoschistus flavescens","Knipowitschia caucasica","Lebetus guilleti","Lesueurigobius friesii","Lesueurigobius suerii","Millerigobius macrocephalus","Odondebuenia balearica","Pomatoschistus microps","Pomatoschistus minutus","Pseudaphya ferreri","Silhouettea aegyptia","Speleogobius trigloides","Zebrus zebrus","Gobius ophiocephalus","Istiophorus platypterus","Xiphias gladius","Apogon imberbis","Coris julis","Ctenolabrus rupestris","Labrus mixtus","Sparisoma cretense","Symphodus bailloni","Centrolabrus melanocercus","Symphodus melops","Symphodus ocellatus","Symphodus tinca","Thalassoma pavo","Xyrichtys novacula","Trachipterus trachypterus","Zu cristatus","Lophius budegassa","Lophius litulon","Lophius piscatorius","Pomadasys incisus","Chelon auratus","Chelon labrosus","Chelon ramada","Chelon richardsonii","Mugil capurrii","Mugil cephalus","Oedalechilus labeo","Planiliza macrolepis","Benthosema glaciale","Bolinichthys supralateralis","Ceratoscopelus maderensis","Diaphus anderseni","Diaphus holti","Diaphus rafinesquii","Lampanyctus crocodilus","Lampanyctus pusillus","Lobianchia dofleini","Myctophum punctatum","Johnius belangerii","Larimichthys crocea","Umbrina cirrosa","Notacanthus chemnitzii","Cataetyx rubrirostris","Carapus acus","Peristedion cataphractum","Scorpaena elongata","Scorpaena notata","Scorpaena porcus","Scorpaena scrofa","Helicolenus dactylopterus","Anthias anthias","Epinephelus aeneus","Epinephelus costae","Epinephelus malabaricus","Epinephelus marginatus","Mycteroperca rubra","Serranus cabrilla","Serranus hepatus","Serranus scriba","Echiichthys vipera","Trachinus araneus","Trachinus draco","Trachinus radiatus","Chelidonichthys cuculus","Trigla lyra","Arnoglossus imperialis","Arnoglossus laterna","Arnoglossus thori","Bothus podas","Citharus linguatula","Cynoglossus senegalensis","Pleuronectes platessa","Lepidorhombus boscii","Lepidorhombus whiffiagonis","Scophthalmus maximus","Scophthalmus rhombus","Buglossidium luteum","Pegusa lascaris","Pegusa nasuta","Solea senegalensis","Solea solea","Cepola macrophthalma","Salmo salar","Brama brama","Centrolophus niger","Schedophilus medusophagus","Schedophilus ovalis","Psenes pellucidus","Pomatomus saltatrix","Acanthocybium solandri","Euthynnus affinis","Euthynnus alletteratus","Katsuwonus pelamis","Sarda sarda","Scomber colias","Scomber scombrus","Thunnus thynnus","Tetragonurus cuvieri","Lepidopus caudatus","Trichiurus lepturus","Spicara maena","Spicara smaris","Boops boops","Diplodus annularis","Diplodus cervinus","Diplodus puntazzo","Diplodus sargus","Diplodus vulgaris","Lithognathus mormyrus","Oblada melanurus","Pagellus acarne","Pagellus bogaraveo","Pagellus erythrinus","Sarpa salpa","Sparus aurata","Spondyliosoma cantharus","Vinciguerria nimbaria","Argyropelecus hemigymnus","Maurolicus muelleri","Borostomias antarcticus","Chauliodus sloani","Stomias boa","Callionymus maculatus","Synchiropus phaeton","Macroramphosus scolopax","Dactylopterus volitans","Mullus barbatus","Mullus surmuletus","Hippocampus guttulatus","Hippocampus hippocampus","Nerophis maculatus","Nerophis ophidion","Syngnathus acus","Balistes capriscus","Mola mola","Hoplostethus mediterraneus","Gymnammodytes semisquamatus","Hyperoplus lanceolatus","Uranoscopus scaber","Zeus faber","Prionace glauca","Galeus melastomus","Scyliorhinus canicula","Scyliorhinus stellaris","Galeorhinus galeus","Mustelus mustelus","Hexanchus griseus","Alopias superciliosus","Alopias vulpinus","Cetorhinus maximus","Isurus oxyrinchus","Dasyatis marmorata","Dasyatis pastinaca","Dasyatis tortonesei","Pteroplatytrygon violacea","Aetomylaeus bovinus","Mobula mobular","Myliobatis aquila","Squatina squatina","Dipturus oxyrinchus","Leucoraja naevus","Raja brachyura","Raja miraletus","Raja radula","Raja undulata","Rostroraja alba","Centrophorus squamosus","Etmopterus spinax","Squalus acanthias","Squalus blainville","Torpedo marmorata"
"SPY181150","nb_rep",0,9,6,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,1,0,1,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,5,0,0,0,0,0,0,7,8,3,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,12,7,0,12,0,3,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY181150","nb_seq",0,142350,10106,751,0,0,0,0,0,0,12895,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6922,1042,104763,0,5310,0,1477,0,0,12290,0,12490,0,10687,0,0,0,0,0,0,0,0,94803,0,0,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,23130,0,0,7208,0,19919,0,0,0,0,0,0,26660,39371,11780,0,0,0,0,0,0,0,0,27741,0,0,0,0,7466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5218,0,0,0,0,0,0,0,8509,0,2053,0,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4261,10236,0,0,138613,32380,0,115353,0,25180,0,117174,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY181151","nb_rep",4,12,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,11,0,3,0,0,1,0,3,0,0,2,12,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,2,12,0,0,0,0,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,12,2,0,4,12,11,1,12,0,0,0,12,6,3,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY181151","nb_seq",1252,35932,0,1220,0,0,0,0,0,0,87,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,683,0,3175,0,293,0,0,164,0,754,0,0,266,7196,0,0,0,0,0,0,0,0,4920,0,0,0,1318,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,649,89,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,0,0,0,0,4697,0,0,0,0,0,0,7886,0,2011,0,0,0,0,0,0,0,866,3068,0,0,0,0,6393,0,0,0,230,0,0,0,791,0,0,0,0,0,0,0,0,0,0,0,0,1380,0,0,0,0,0,0,47,0,67,0,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4686,0,0,0,0,0,0,981,70112,91,0,1068,34878,6703,139,317872,0,0,0,41024,2770,1527,0,0,0,0,0,0,0,0,0,0,2155,2783,0,0,0,0,0,0,0,0,0,0,2415,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY181155","nb_rep",0,12,1,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,1,0,0,0,1,0,4,0,0,3,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,12,2,0,2,12,9,0,12,0,0,0,12,9,9,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY181155","nb_seq",0,50639,58,144,0,0,0,0,0,0,599,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1980,0,5230,1299,0,0,0,2721,0,954,0,0,1315,19032,0,0,0,0,0,0,0,0,10073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,3418,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1155,0,0,0,0,3646,0,0,0,0,0,0,4120,0,8712,0,0,0,0,0,0,0,0,2288,0,0,0,0,10141,0,0,0,0,0,0,0,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,1361,1364,133050,264,0,359,47864,6559,0,463818,0,0,0,30053,11187,10060,0,0,0,0,0,0,0,0,0,0,2005,3313,0,0,0,0,0,0,0,0,0,0,3423,0,0,0,0,0,0,0,0,0,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY181156","nb_rep",1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,8,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,12,7,0,10,0,1,0,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY181156","nb_seq",644,11647,0,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10792,0,3322,0,47390,0,0,0,0,0,0,0,0,0,5253,14510,0,0,0,0,0,0,0,0,15952,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,9757,0,0,0,0,0,0,14609,17297,17011,0,0,0,0,0,0,0,0,7234,0,0,0,0,43408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3141,11534,0,1318,106203,15549,0,25188,0,1167,0,116096,72811,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY181157","nb_rep",3,7,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,11,3,1,0,0,1,0,2,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,7,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,11,10,0,8,0,0,0,12,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY181157","nb_seq",6965,34519,0,188,0,0,0,0,0,0,0,0,15300,0,0,0,0,0,0,0,0,0,0,0,0,0,6242,0,12638,0,57884,13186,1834,0,0,5466,0,25100,0,0,0,24116,0,0,0,0,0,0,0,0,14829,0,0,0,2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,362,9153,0,2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,0,0,0,4491,9820,0,0,0,0,0,0,3996,16853,3277,0,0,0,0,0,0,0,0,4093,0,0,0,0,28288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10058,0,12286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9020,0,1284,79524,14941,0,29706,0,0,0,160303,80638,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY181159","nb_rep",0,6,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,6,0,0,0,0,0,0,0,2,1,0,10,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,12,8,1,7,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"SPY181159","nb_seq",0,16335,0,211,0,0,0,0,0,0,3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,18830,0,9815,0,0,0,0,0,0,0,6609,4279,0,13803,0,0,2762,0,0,0,0,0,9139,0,0,0,0,0,0,0,0,5061,0,0,0,0,0,0,0,0,0,0,4637,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,0,0,0,0,5356,0,0,0,0,0,0,4891,3289,5403,0,0,0,0,0,0,0,0,1653,0,0,0,0,23146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5561,0,0,0,0,0,0,0,0,0,0,6757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,7985,0,0,81661,29365,32,22203,0,0,0,85325,39732,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111535
"SPY181160","nb_rep",0,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11,4,0,10,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY181160","nb_seq",0,50976,16523,1463,0,0,0,0,0,0,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8088,0,0,0,0,0,0,0,0,16454,4163,9715,0,0,0,0,0,0,0,0,80955,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,9901,16244,0,0,0,0,0,0,19944,37494,0,0,0,0,0,0,0,0,0,20140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4347,0,0,0,0,0,0,0,0,0,0,2017,11491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3691,0,0,0,0,0,0,0,0,239,0,0,38713,37588,0,54449,0,0,0,86204,7270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY180932","nb_rep",11,12,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,2,0,0,0,0,0,2,0,1,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,2,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,1,12,12,1,10,0,0,1,12,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY180932","nb_seq",24849,70444,1301,613,0,0,0,0,0,0,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14781,0,19297,0,3545,0,0,0,0,0,3827,0,22,29848,0,0,0,0,0,0,0,0,23071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5308,808,0,3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,7747,0,0,0,0,0,0,3749,12884,0,0,0,0,0,0,0,0,995,3484,0,0,0,0,10651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6711,0,0,0,0,0,0,0,0,0,0,14609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,0,450,0,454,1486,0,3654,42164,31684,364,20804,0,0,507,39836,3525,350,0,0,0,0,0,0,0,0,0,0,0,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5162,568,0,0,0,18945,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY181152","nb_rep",10,12,6,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,9,1,0,0,0,0,0,1,3,1,3,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,1,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,12,11,3,11,0,0,0,12,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY181152","nb_seq",15747,60715,7845,57,0,0,0,0,0,0,3511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,5683,0,18720,1653,0,0,0,0,0,3270,2657,1239,8840,15094,0,0,0,0,0,0,0,0,27144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508,20,146,1498,0,2153,0,26,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,6434,0,0,0,0,0,0,3240,16009,0,0,0,0,0,0,0,0,752,7956,0,0,0,0,12838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,588,0,0,0,0,0,0,1512,0,0,0,2509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,3510,0,265,82287,32080,1660,59869,0,0,0,48140,6392,2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682,0,0,0,0,33109,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPY181154","nb_rep",11,11,6,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,1,0,0,0,0,3,1,1,0,12,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,12,9,3,12,0,0,1,12,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5
"SPY181154","nb_seq",43420,85622,19362,721,0,0,0,0,0,0,2992,0,5156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33111,0,35722,0,1831,0,0,0,0,11601,3645,2318,0,67124,0,0,20281,0,0,0,0,0,27344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,5382,305,0,6184,0,0,0,2587,0,0,0,0,0,0,0,0,0,0,0,0,3895,0,0,0,0,6930,0,0,0,0,0,0,26925,24763,4289,0,0,0,0,0,0,0,0,6688,0,0,0,0,10817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395,13870,0,1556,119326,45844,3723,70602,0,0,1880,77161,336,11184,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,0,0,0,0,27716,0,0,0,0,0,0,0,0,0,0,0,0,26806
